variable,relative_importance,scaled_importance,percentage
BsmtFinType1_LwQ,0.024651367217302322,5.208344824700348e-05,2.2626768465013506e-05
BsmtFinType2_Rec,0.022397704422473907,4.732190587469006e-05,2.0558197346531822e-05
Neighborhood_NoRidge,0.021632825955748558,4.570586942179199e-05,1.9856137788621307e-05
GarageType_Basment,0.021300693973898888,4.5004140437133464e-05,1.9551283563421828e-05
MSZoning_FV,0.02030000649392605,4.2889886322334986e-05,1.8632781813981695e-05
GarageCond_Fa,0.01910611428320408,4.0367428942121454e-05,1.7536943096962032e-05
Condition1_PosN,0.01848076842725277,3.904619721335722e-05,1.6962956438597922e-05
BsmtExposure_Mn,0.015946539118885994,3.369187346064796e-05,1.4636861529045827e-05
Neighborhood_SawyerW,0.011995901353657246,2.5344959645517734e-05,1.1010686752815646e-05
MSZoning_RH,0.0,0.0,0.0
Street_Pave,0.0,0.0,0.0
LotShape_IR2,0.0,0.0,0.0
LotShape_IR3,0.0,0.0,0.0
LandContour_HLS,0.0,0.0,0.0
LandContour_Low,0.0,0.0,0.0
LotConfig_FR3,0.0,0.0,0.0
LandSlope_Sev,0.0,0.0,0.0
Neighborhood_Blueste,0.0,0.0,0.0
Neighborhood_NPkVill,0.0,0.0,0.0
Neighborhood_SWISU,0.0,0.0,0.0
Neighborhood_Veenker,0.0,0.0,0.0
Condition1_PosA,0.0,0.0,0.0
Condition1_RRAe,0.0,0.0,0.0
Condition1_RRAn,0.0,0.0,0.0
Condition1_RRNe,0.0,0.0,0.0
Condition1_RRNn,0.0,0.0,0.0
Condition2_Feedr,0.0,0.0,0.0
Condition2_PosA,0.0,0.0,0.0
Condition2_PosN,0.0,0.0,0.0
Condition2_RRAe,0.0,0.0,0.0
Condition2_RRAn,0.0,0.0,0.0
Condition2_RRNn,0.0,0.0,0.0
BldgType_2fmCon,0.0,0.0,0.0
BldgType_Twnhs,0.0,0.0,0.0
HouseStyle_1.5Unf,0.0,0.0,0.0
HouseStyle_2.5Fin,0.0,0.0,0.0
HouseStyle_2.5Unf,0.0,0.0,0.0
HouseStyle_SFoyer,0.0,0.0,0.0
RoofStyle_Gambrel,0.0,0.0,0.0
RoofStyle_Mansard,0.0,0.0,0.0
RoofStyle_Shed,0.0,0.0,0.0
RoofMatl_Membran,0.0,0.0,0.0
RoofMatl_Metal,0.0,0.0,0.0
RoofMatl_Roll,0.0,0.0,0.0
RoofMatl_Tar&Grv,0.0,0.0,0.0
RoofMatl_WdShake,0.0,0.0,0.0
RoofMatl_WdShngl,0.0,0.0,0.0
Exterior1st_AsphShn,0.0,0.0,0.0
Exterior1st_BrkComm,0.0,0.0,0.0
Exterior1st_CBlock,0.0,0.0,0.0
Exterior1st_ImStucc,0.0,0.0,0.0
Exterior1st_Stone,0.0,0.0,0.0
Exterior1st_Stucco,0.0,0.0,0.0
Exterior1st_WdShing,0.0,0.0,0.0
Exterior2nd_AsphShn,0.0,0.0,0.0
Exterior2nd_Brk Cmn,0.0,0.0,0.0
Exterior2nd_BrkFace,0.0,0.0,0.0
Exterior2nd_CBlock,0.0,0.0,0.0
Exterior2nd_ImStucc,0.0,0.0,0.0
Exterior2nd_Other,0.0,0.0,0.0
Exterior2nd_Stone,0.0,0.0,0.0
Exterior2nd_Stucco,0.0,0.0,0.0
Exterior2nd_Wd Shng,0.0,0.0,0.0
ExterCond_Po,0.0,0.0,0.0
Foundation_Slab,0.0,0.0,0.0
Foundation_Stone,0.0,0.0,0.0
Foundation_Wood,0.0,0.0,0.0
BsmtQual_Fa,0.0,0.0,0.0
BsmtQual_None,0.0,0.0,0.0
BsmtCond_None,0.0,0.0,0.0
BsmtCond_Po,0.0,0.0,0.0
BsmtExposure_None,0.0,0.0,0.0
BsmtFinType1_None,0.0,0.0,0.0
BsmtFinType2_GLQ,0.0,0.0,0.0
BsmtFinType2_LwQ,0.0,0.0,0.0
BsmtFinType2_None,0.0,0.0,0.0
Heating_GasW,0.0,0.0,0.0
Heating_Grav,0.0,0.0,0.0
Heating_OthW,0.0,0.0,0.0
Heating_Wall,0.0,0.0,0.0
HeatingQC_Po,0.0,0.0,0.0
Electrical_FuseP,0.0,0.0,0.0
Electrical_Mix,0.0,0.0,0.0
Functional_Maj2,0.0,0.0,0.0
Functional_Min1,0.0,0.0,0.0
Functional_Sev,0.0,0.0,0.0
FireplaceQu_Fa,0.0,0.0,0.0
GarageType_BuiltIn,0.0,0.0,0.0
GarageType_CarPort,0.0,0.0,0.0
GarageType_None,0.0,0.0,0.0
GarageQual_Fa,0.0,0.0,0.0
GarageQual_None,0.0,0.0,0.0
GarageQual_Po,0.0,0.0,0.0
GarageCond_Gd,0.0,0.0,0.0
GarageCond_None,0.0,0.0,0.0
GarageCond_Po,0.0,0.0,0.0
PavedDrive_P,0.0,0.0,0.0
SaleType_CWD,0.0,0.0,0.0
SaleType_Con,0.0,0.0,0.0
SaleType_ConLD,0.0,0.0,0.0
SaleType_ConLI,0.0,0.0,0.0
SaleType_ConLw,0.0,0.0,0.0
SaleType_Oth,0.0,0.0,0.0
SaleCondition_AdjLand,0.0,0.0,0.0
SaleCondition_Alloca,0.0,0.0,0.0
SaleCondition_Family,0.0,0.0,0.0
